"Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue","TotalPages","TotalDuration","EngagementRatio","BounceExitSpread","SessionScore","Season","DurationGroup","Cluster"
2,10,1,69,62,1279.333333,0.000645161,0.016052227,0,0.8,"May","2","5","1","3","Returning_Visitor","FALSE","FALSE",65,1358.333333,0,0.015407066,0,"Spring","Long","2"
3,377,0,0,14,634,0,0.013333333,0,0,"May","1","1","8","15","New_Visitor","TRUE","FALSE",17,1011,0,0.013333333,0,"Spring","Long","4"
2,33,0,0,2,5,0,0.05,0,0,"May","2","2","1","2","New_Visitor","FALSE","FALSE",4,38,0,0.05,0,"Spring","Short","4"
4,155,0,0,60,3086.398654,0.000287356,0.019676875,0,0.4,"May","2","5","2","1","Returning_Visitor","FALSE","FALSE",64,3241.398654,0,0.019389519,0,"Spring","Very Long","2"
3,17,0,0,13,174,0.015384615,0.038461538,0,0.2,"May","2","2","3","3","Returning_Visitor","FALSE","FALSE",16,191,0,0.023076923,0,"Spring","Short","4"
5,136,0,0,30,2205.666667,0,0.012121212,47.26060606,0,"May","2","2","4","6","Returning_Visitor","FALSE","TRUE",35,2341.666667,1.35030303028571,0.012121212,46.6877502346983,"Spring","Long","4"
1,4,0,0,1,4,0,0.016666667,0,0.8,"May","2","2","3","5","Returning_Visitor","FALSE","FALSE",2,8,0,0.016666667,0,"Spring","Short","2"
0,0,0,0,26,553.5,0,0.008333333,35.98,0,"May","2","5","3","4","Returning_Visitor","FALSE","TRUE",26,553.5,1.38384615384615,0.008333333,35.68016667866,"Spring","Medium","4"
6,98.83333333,1,0,34,1644.857143,0.005,0.0265,0,0,"May","2","5","1","1","Returning_Visitor","FALSE","FALSE",41,1743.69047633,0,0.0215,0,"Spring","Long","4"
0,0,1,14,34,3900.428571,0.035714286,0.078938839,0,0.6,"May","1","1","1","4","Returning_Visitor","FALSE","FALSE",35,3914.428571,0,0.043224553,0,"Spring","Very Long","2"
0,0,0,0,46,944.2333333,0.004347826,0.017391304,0,0,"May","2","2","1","3","Returning_Visitor","FALSE","FALSE",46,944.2333333,0,0.013043478,0,"Spring","Medium","4"
0,0,0,0,2,0,0.2,0.2,0,0,"May","2","2","2","3","Returning_Visitor","FALSE","FALSE",2,0,0,0,0,"Spring","Zero","3"
0,0,0,0,15,1137,0.04,0.044444444,0,0.8,"May","4","2","1","6","Returning_Visitor","FALSE","FALSE",15,1137,0,0.004444444,0,"Spring","Long","2"
0,0,1,126,45,1340.611199,0.028787879,0.028371212,0,0,"May","3","2","3","18","Returning_Visitor","FALSE","FALSE",46,1466.611199,0,-0.000416666999999999,0,"Spring","Long","4"
1,43,0,0,38,1348.7,0,0.028376068,2.561538462,0,"May","2","6","1","1","Returning_Visitor","FALSE","FALSE",39,1391.7,0.0656804733846154,0.028376068,2.48885207241767,"Spring","Long","4"
12,633.5,0,0,28,752.7166667,0,0.017027417,0,0,"May","2","2","1","2","Returning_Visitor","TRUE","FALSE",40,1386.2166667,0,0.017027417,0,"Spring","Long","4"
0,0,0,0,4,14,0,0.05,0,0,"May","1","1","3","2","Returning_Visitor","TRUE","FALSE",4,14,0,0.05,0,"Spring","Short","4"
0,0,0,0,69,2734.818254,0,0.004353234,49.39271642,0,"May","4","5","3","2","Returning_Visitor","FALSE","TRUE",69,2734.818254,0.715836469855072,0.004353234,49.1776983675281,"Spring","Long","4"
0,0,0,0,58,2498.029762,0.020689655,0.046264368,0,0.4,"May","2","6","3","20","Returning_Visitor","FALSE","FALSE",58,2498.029762,0,0.025574713,0,"Spring","Long","2"
1,23,2,272.5,30,974.2698413,0.006451613,0.007885305,11.47812903,0,"May","2","2","4","1","Returning_Visitor","TRUE","TRUE",33,1269.7698413,0.347822091818182,0.001433692,11.3141519614298,"Spring","Long","4"
0,0,3,70,7,110,0.04,0.07,0,0,"May","1","1","2","3","Returning_Visitor","FALSE","FALSE",10,180,0,0.03,0,"Spring","Short","4"
0,0,0,0,55,1728.025397,0.049318182,0.071645022,0,0,"May","3","2","1","6","Returning_Visitor","FALSE","FALSE",55,1728.025397,0,0.02232684,0,"Spring","Long","4"
2,45,2,55.5,4,77.5,0,0.033333333,0,0,"May","1","1","2","4","Returning_Visitor","TRUE","FALSE",8,178,0,0.033333333,0,"Spring","Short","4"
0,0,0,0,9,166.1666667,0,0.025,17.541,1,"May","2","2","2","4","Returning_Visitor","TRUE","TRUE",9,166.1666667,1.949,0.025,17.102475,"Spring","Short","2"
1,0,0,0,10,304,0,0.02,0,0,"May","3","2","4","4","Returning_Visitor","TRUE","FALSE",11,304,0,0.02,0,"Spring","Medium","4"
2,51,0,0,25,698.8333333,0,0.008727273,0,0,"May","2","10","1","4","Returning_Visitor","FALSE","FALSE",27,749.8333333,0,0.008727273,0,"Spring","Medium","4"
5,47.33333333,0,0,4,34.83333333,0.028571429,0.035714286,0,0,"May","3","2","2","5","Returning_Visitor","FALSE","FALSE",9,82.16666666,0,0.007142857,0,"Spring","Short","4"
3,73.5,8,376.3333333,42,986.5166667,0.019934641,0.031113658,0,0,"May","3","2","1","1","Returning_Visitor","TRUE","FALSE",53,1436.35,0,0.011179017,0,"Spring","Long","1"
0,0,0,0,9,597,0.111111111,0.144444444,0,0.2,"May","2","4","6","3","Returning_Visitor","FALSE","FALSE",9,597,0,0.033333333,0,"Spring","Medium","3"
0,0,0,0,11,606.5,0,0.011111111,0,0,"May","1","8","9","4","Returning_Visitor","TRUE","FALSE",11,606.5,0,0.011111111,0,"Spring","Medium","4"
0,0,0,0,10,246.9333333,0.006666667,0.01,0,0.4,"May","1","1","8","2","Returning_Visitor","FALSE","FALSE",10,246.9333333,0,0.003333333,0,"Spring","Short","2"
0,0,0,0,9,231.5,0.022222222,0.044444444,0,0,"May","2","2","8","3","Returning_Visitor","FALSE","FALSE",9,231.5,0,0.022222222,0,"Spring","Short","4"
5,109.8333333,1,37,24,1067.795238,0,0.008035714,64.46185714,0,"May","1","1","4","3","Returning_Visitor","FALSE","FALSE",30,1214.6285713,2.14872857133333,0.008035714,63.9438600921141,"Spring","Long","4"
3,738.4,0,0,14,698.5833333,0.007692308,0.021153846,0,0,"May","3","2","8","2","Returning_Visitor","FALSE","FALSE",17,1436.9833333,0,0.013461538,0,"Spring","Long","4"
0,0,0,0,14,115.6666667,0.057142857,0.076190476,0,0,"May","3","2","1","13","Returning_Visitor","FALSE","FALSE",14,115.6666667,0,0.019047619,0,"Spring","Short","4"
8,178.1666667,1,17,52,3095.975,0.012280702,0.02251462,12.13161988,0,"May","4","1","6","6","Returning_Visitor","FALSE","FALSE",61,3291.1416667,0.19887901442623,0.010233918,11.7128505962435,"Spring","Very Long","1"
0,0,0,0,19,220.3848485,0.010526316,0.024642375,0,0,"May","2","4","1","4","Returning_Visitor","FALSE","FALSE",19,220.3848485,0,0.014116059,0,"Spring","Short","4"
4,173.25,0,0,16,2041.083333,0.04,0.055,0,0,"May","3","2","6","3","Returning_Visitor","FALSE","FALSE",20,2214.333333,0,0.015,0,"Spring","Long","4"
0,0,3,26,21,405.3333333,0,0.026086957,0,0,"May","2","2","6","4","Returning_Visitor","FALSE","FALSE",24,431.3333333,0,0.026086957,0,"Spring","Medium","4"
6,102.5,1,10,23,237.25,0,0.005185185,0,0,"May","2","2","1","4","Returning_Visitor","FALSE","FALSE",30,349.75,0,0.005185185,0,"Spring","Medium","4"
0,0,1,56,8,497.3333333,0.03,0.06,0,0.4,"May","3","2","3","3","Returning_Visitor","FALSE","FALSE",9,553.3333333,0,0.03,0,"Spring","Medium","2"
0,0,0,0,9,87.5,0,0.033333333,0,0,"May","2","2","2","4","Returning_Visitor","FALSE","FALSE",9,87.5,0,0.033333333,0,"Spring","Short","4"
0,0,0,0,1,1364,0,0.1,0,0,"May","3","2","4","4","Returning_Visitor","FALSE","FALSE",1,1364,0,0.1,0,"Spring","Long","4"
0,0,0,0,68,3177.791667,0.005970149,0.011488014,0,0,"May","2","4","4","4","Returning_Visitor","FALSE","FALSE",68,3177.791667,0,0.005517865,0,"Spring","Very Long","4"
6,281.3333333,3,108,14,562.6666667,0,0.011764706,0,0.6,"May","1","1","1","2","New_Visitor","FALSE","FALSE",23,952,0,0.011764706,0,"Spring","Medium","2"
0,0,0,0,21,1045,0,0.031746032,0,0,"May","2","6","2","13","Returning_Visitor","FALSE","FALSE",21,1045,0,0.031746032,0,"Spring","Long","4"
3,75,0,0,3,74,0,0.02,0,0,"May","3","2","1","2","Returning_Visitor","FALSE","FALSE",6,149,0,0.02,0,"Spring","Short","4"
0,0,0,0,10,701,0,0.03,0,0,"May","1","1","4","3","Returning_Visitor","TRUE","FALSE",10,701,0,0.03,0,"Spring","Medium","4"
0,0,0,0,8,676,0,0.05,0,0,"May","2","2","2","13","Returning_Visitor","FALSE","FALSE",8,676,0,0.05,0,"Spring","Medium","4"
0,0,0,0,9,232.8333333,0.033333333,0.046666667,0,0,"May","1","1","3","1","Returning_Visitor","FALSE","FALSE",9,232.8333333,0,0.013333334,0,"Spring","Short","4"
3,515,0,0,29,3229.169841,0.003225806,0.033064516,15.65808387,0,"May","1","1","1","1","Returning_Visitor","FALSE","TRUE",32,3744.169841,0.4893151209375,0.02983871,15.0915170512036,"Spring","Very Long","4"
0,0,0,0,20,584,0,0.003508772,0,0,"May","2","2","6","4","New_Visitor","FALSE","FALSE",20,584,0,0.003508772,0,"Spring","Medium","4"
3,195,0,0,49,1179.014103,0,0.001923077,0,0,"May","2","2","3","2","New_Visitor","FALSE","FALSE",52,1374.014103,0,0.001923077,0,"Spring","Long","4"
2,31.33333333,2,51,19,523.7350649,0.002,0.025141026,0,0,"May","3","2","8","3","Returning_Visitor","TRUE","FALSE",23,606.06839823,0,0.023141026,0,"Spring","Medium","4"
0,0,0,0,5,177.6666667,0,0.04,0,0,"May","1","1","1","4","New_Visitor","FALSE","FALSE",5,177.6666667,0,0.04,0,"Spring","Short","4"
0,0,0,0,16,157.9,0.05,0.0625,0,0,"May","2","2","1","3","Returning_Visitor","FALSE","FALSE",16,157.9,0,0.0125,0,"Spring","Short","4"
0,0,0,0,18,824.8333333,0,0.023148148,0,0.8,"May","2","2","2","4","Returning_Visitor","FALSE","FALSE",18,824.8333333,0,0.023148148,0,"Spring","Medium","2"
4,183,1,35,15,557.3333333,0,0.012631579,16.10052632,0,"May","2","2","2","5","Returning_Visitor","FALSE","TRUE",20,775.3333333,0.805026316,0.012631579,15.8971512498473,"Spring","Medium","4"
0,0,0,0,7,499.5,0,0.033333333,0,0.8,"May","2","4","1","5","New_Visitor","FALSE","FALSE",7,499.5,0,0.033333333,0,"Spring","Medium","2"
0,0,0,0,13,222.5,0,0.007692308,0,0,"May","2","2","7","2","Returning_Visitor","FALSE","FALSE",13,222.5,0,0.007692308,0,"Spring","Short","4"
11,1064,1,10,58,3816.366667,0.010606061,0.028059163,6.221045455,0,"May","2","5","3","1","Returning_Visitor","TRUE","FALSE",70,4890.366667,0.0888720779285714,0.017453102,5.9823587046418,"Spring","Very Long","1"
0,0,0,0,6,78.66666667,0,0.033333333,0,0,"May","2","2","5","4","New_Visitor","FALSE","FALSE",6,78.66666667,0,0.033333333,0,"Spring","Short","4"
9,208.2666667,0,0,19,543.775,0,0.002380952,0,0,"May","3","2","3","11","New_Visitor","TRUE","FALSE",28,752.0416667,0,0.002380952,0,"Spring","Medium","4"
0,0,0,0,69,1248.133333,0.005797101,0.029227053,0,0.6,"May","2","10","9","4","Returning_Visitor","FALSE","FALSE",69,1248.133333,0,0.023429952,0,"Spring","Long","2"
0,0,0,0,12,697.1666667,0,0.016666667,0,0.6,"May","2","4","2","6","Returning_Visitor","FALSE","FALSE",12,697.1666667,0,0.016666667,0,"Spring","Medium","2"
3,14.5,0,0,61,1423.967857,0.01,0.022611111,7.998,0.8,"May","2","2","7","4","Returning_Visitor","FALSE","FALSE",64,1438.467857,0.12496875,0.012611111,7.73898477087978,"Spring","Long","2"
0,0,0,0,1,0,0.2,0.2,0,0.2,"May","1","2","3","4","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Spring","Zero","3"
4,112,0,0,39,1379.5,0.006349206,0.027777778,0,0,"May","2","5","2","4","Returning_Visitor","FALSE","FALSE",43,1491.5,0,0.021428572,0,"Spring","Long","4"
4,103,0,0,31,831.6666667,0.03030303,0.042121212,0,0,"May","3","2","6","13","Returning_Visitor","FALSE","FALSE",35,934.6666667,0,0.011818182,0,"Spring","Medium","4"
0,0,0,0,14,186.9333333,0.042857143,0.071428571,0,0,"May","2","2","3","4","Returning_Visitor","FALSE","FALSE",14,186.9333333,0,0.028571428,0,"Spring","Short","4"
5,69.5,0,0,4,34.5,0,0.026666667,0,0,"May","2","2","3","4","Returning_Visitor","TRUE","FALSE",9,104,0,0.026666667,0,"Spring","Short","4"
0,0,0,0,38,454.2891775,0.011111111,0.014074074,0,0.6,"May","2","2","1","3","Returning_Visitor","FALSE","FALSE",38,454.2891775,0,0.002962963,0,"Spring","Medium","2"
3,334.6,0,0,20,1201.6,0.011111111,0.022222222,0,0.2,"May","3","2","1","13","Returning_Visitor","FALSE","FALSE",23,1536.2,0,0.011111111,0,"Spring","Long","4"
0,0,0,0,6,180.6666667,0,0.033333333,0,0,"May","1","1","2","2","Returning_Visitor","FALSE","FALSE",6,180.6666667,0,0.033333333,0,"Spring","Short","4"
2,29,1,14,106,3825.102381,0.007592593,0.039827675,0,1,"May","2","2","4","3","Returning_Visitor","TRUE","FALSE",109,3868.102381,0,0.032235082,0,"Spring","Very Long","2"
5,115.1111111,2,146,89,3639.737302,0.000217391,0.021383053,5.159462207,0.8,"May","2","2","7","3","Returning_Visitor","FALSE","FALSE",96,3900.8484131,0.0537443979895833,0.021165662,5.04803951620136,"Spring","Very Long","2"
0,0,0,0,17,344.3333333,0.005555556,0.030555556,26.985,0,"May","2","2","1","5","Returning_Visitor","FALSE","FALSE",17,344.3333333,1.58735294117647,0.025,26.0151224301501,"Spring","Medium","4"
0,0,0,0,47,1447.577273,0,0.011134752,0,0.6,"May","2","2","3","3","Returning_Visitor","FALSE","FALSE",47,1447.577273,0,0.011134752,0,"Spring","Long","2"
0,0,0,0,4,6,0.1,0.15,0,0.2,"May","2","2","3","13","Returning_Visitor","FALSE","FALSE",4,6,0,0.05,0,"Spring","Short","3"
0,0,0,0,12,349,0.066666667,0.088888889,0,0,"May","2","2","9","13","Returning_Visitor","FALSE","FALSE",12,349,0,0.022222222,0,"Spring","Medium","4"
2,51.66666667,0,0,35,1977.05,0.005263158,0.014912281,38.20357895,0,"May","2","2","1","2","Returning_Visitor","FALSE","FALSE",37,2028.71666667,1.03252916081081,0.009649123,37.4358034076068,"Spring","Long","4"
5,78.4,0,0,35,706.4,0.024561404,0.039824561,26.5455,0,"May","3","2","1","2","Returning_Visitor","TRUE","FALSE",40,784.8,0.6636375,0.015263157,24.8623077707809,"Spring","Medium","4"
2,58,0,0,6,245,0,0.028571429,54.98,1,"May","2","2","3","3","Returning_Visitor","TRUE","TRUE",8,303,6.8725,0.028571429,53.40914283358,"Spring","Medium","2"
0,0,0,0,20,1815.279762,0.012280702,0.029239766,0,0.6,"May","1","2","1","2","Returning_Visitor","FALSE","FALSE",20,1815.279762,0,0.016959064,0,"Spring","Long","2"
0,0,0,0,7,38,0.142857143,0.171428571,0,0,"May","2","2","2","13","Returning_Visitor","FALSE","FALSE",7,38,0,0.028571428,0,"Spring","Short","3"
0,0,0,0,4,113.5,0.026666667,0.046666667,0,0.8,"May","2","2","2","4","Returning_Visitor","FALSE","FALSE",4,113.5,0,0.02,0,"Spring","Short","2"
0,0,0,0,22,164.9166667,0.009090909,0.043939394,0,0.6,"May","2","2","2","4","Returning_Visitor","FALSE","FALSE",22,164.9166667,0,0.034848485,0,"Spring","Short","2"
0,0,0,0,16,838.1666667,0.0125,0.034375,0,0,"May","1","1","2","4","Returning_Visitor","FALSE","FALSE",16,838.1666667,0,0.021875,0,"Spring","Medium","4"
0,0,0,0,175,12634.62089,0.001156069,0.022134495,3.984110696,0,"May","2","2","1","1","Returning_Visitor","TRUE","FALSE",175,12634.62089,0.0227663468342857,0.020978426,3.89142046027427,"Spring","Very Long","1"
8,50.75,1,26.75,22,553.5833333,0,0.017857143,5.798,0,"May","2","2","1","5","New_Visitor","FALSE","FALSE",31,631.0833333,0.187032258064516,0.017857143,5.694464284886,"Spring","Medium","4"
0,0,0,0,2,39,0,0.1,0,0,"May","2","4","9","3","Returning_Visitor","FALSE","FALSE",2,39,0,0.1,0,"Spring","Short","4"
4,15,1,0,38,1155,0.004545455,0.020454545,5.903181818,0,"May","2","2","5","2","Returning_Visitor","FALSE","TRUE",43,1170,0.137283298093023,0.01590909,5.75615112214188,"Spring","Long","4"
0,0,0,0,20,419,0,0.01,0,0,"May","2","2","5","4","Returning_Visitor","TRUE","FALSE",20,419,0,0.01,0,"Spring","Medium","4"
0,0,0,0,5,384,0,0.05,0,0,"May","2","4","4","2","Returning_Visitor","FALSE","FALSE",5,384,0,0.05,0,"Spring","Medium","4"
0,0,0,0,7,93.7,0.028571429,0.071428571,0,1,"May","3","2","2","4","Returning_Visitor","TRUE","FALSE",7,93.7,0,0.042857142,0,"Spring","Short","2"
0,0,0,0,4,15,0.1,0.15,0,0.6,"May","1","1","3","3","Returning_Visitor","FALSE","FALSE",4,15,0,0.05,0,"Spring","Short","2"
4,99.29166667,0,0,59,4200.597222,0.017241379,0.021690178,3.076706897,0.8,"May","3","2","1","3","Returning_Visitor","FALSE","FALSE",63,4299.88888867,0.0488366174126984,0.004448799,2.95807649877489,"Spring","Very Long","2"
0,0,0,0,17,141.5,0.082352941,0.111764706,0,0.6,"May","2","2","1","6","Returning_Visitor","FALSE","FALSE",17,141.5,0,0.029411765,0,"Spring","Short","2"
0,0,0,0,11,543.3,0.018181818,0.036363636,0,1,"May","3","2","2","1","Returning_Visitor","TRUE","FALSE",11,543.3,0,0.018181818,0,"Spring","Medium","2"
0,0,0,0,2,0,0.066666667,0.133333333,0,0,"May","2","2","2","4","Returning_Visitor","TRUE","FALSE",2,0,0,0.066666666,0,"Spring","Zero","4"
3,99,0,0,32,886.9583333,0.00625,0.0125,58.105625,0,"May","1","1","3","4","Returning_Visitor","FALSE","FALSE",35,985.9583333,1.66016071428571,0.00625,57.0206840332031,"Spring","Medium","4"
7,624.2,3,25.5,52,1887.158242,0.003508772,0.011497494,64.08126316,0,"May","2","2","2","4","Returning_Visitor","FALSE","FALSE",62,2536.858242,1.03356876064516,0.007988722,63.1222278511715,"Spring","Long","1"
3,96,0,0,11,565,0,0.011111111,0,0,"May","3","2","6","14","New_Visitor","TRUE","FALSE",14,661,0,0.011111111,0,"Spring","Medium","4"
0,0,0,0,4,110,0,0.05,0,0,"May","2","4","3","1","Returning_Visitor","FALSE","FALSE",4,110,0,0.05,0,"Spring","Short","4"
6,1279.5,0,0,72,1032.761905,0,0.001388889,0,0,"May","2","4","1","3","New_Visitor","FALSE","FALSE",78,2312.261905,0,0.001388889,0,"Spring","Long","4"
0,0,0,0,42,879.0333333,0.004761905,0.024603175,0,0,"May","2","2","2","4","Returning_Visitor","TRUE","FALSE",42,879.0333333,0,0.01984127,0,"Spring","Medium","4"
3,34,1,14,89,1332.088889,0,0.003296703,0,0,"May","1","2","7","3","Returning_Visitor","TRUE","FALSE",93,1380.088889,0,0.003296703,0,"Spring","Long","4"
0,0,0,0,10,355,0,0.04,0,0,"May","2","4","7","6","Returning_Visitor","FALSE","FALSE",10,355,0,0.04,0,"Spring","Medium","4"
1,174,0,0,9,272,0.013333333,0.073333333,0,0,"May","1","1","3","4","Returning_Visitor","FALSE","FALSE",10,446,0,0.06,0,"Spring","Medium","4"
0,0,0,0,12,241.2,0.05,0.054166667,0,1,"May","3","2","6","4","Returning_Visitor","TRUE","FALSE",12,241.2,0,0.004166667,0,"Spring","Short","2"
6,49.18333333,0,0,44,1065.501515,0.006333333,0.036774359,53.22268667,0.4,"May","2","2","2","2","Returning_Visitor","FALSE","FALSE",50,1114.68484833,1.0644537334,0.030441026,50.9407752761462,"Spring","Long","4"
0,0,0,0,6,224,0,0.011111111,0,0,"May","1","1","1","3","Returning_Visitor","TRUE","FALSE",6,224,0,0.011111111,0,"Spring","Short","4"
0,0,0,0,25,612.5833333,0.008333333,0.0125,0,0.8,"May","3","2","1","13","Returning_Visitor","FALSE","FALSE",25,612.5833333,0,0.004166667,0,"Spring","Medium","2"
0,0,0,0,59,2516.833333,0.025423729,0.047740113,7.726779661,0.4,"May","2","2","3","13","Returning_Visitor","FALSE","FALSE",59,2516.833333,0.130962367135593,0.022316384,7.17083701209126,"Spring","Long","2"
10,237.8333333,2,23,82,1814.564286,0.002325581,0.010385835,8.495651163,0,"May","3","2","3","2","Returning_Visitor","FALSE","FALSE",94,2075.3976193,0.0903792676914894,0.008060254,8.38786460319296,"Spring","Long","1"
2,15,0,0,38,1880.966667,0.003703704,0.023809524,12.59766667,0,"May","4","1","1","4","Returning_Visitor","TRUE","TRUE",40,1895.966667,0.31494166675,0.02010582,12.2521751000881,"Spring","Long","4"
0,0,2,131,36,868.4166667,0,0.001081081,33.84778378,0,"May","3","2","7","2","New_Visitor","TRUE","TRUE",38,999.4166667,0.890731152105263,0.001081081,33.8111915840633,"Spring","Medium","4"
5,91.5,0,0,106,2980.889179,0.001851852,0.010139398,1.912422222,0,"May","4","2","3","6","Returning_Visitor","FALSE","FALSE",111,3072.389179,0.017229029027027,0.008287546,1.88952579794082,"Spring","Very Long","1"
0,0,0,0,13,893.2166667,0,0.008333333,23.988,0,"May","2","2","6","2","New_Visitor","TRUE","TRUE",13,893.2166667,1.84523076923077,0.008333333,23.788100007996,"Spring","Medium","4"
0,0,0,0,2,139,0,0.1,0,0.8,"May","2","2","1","4","Returning_Visitor","FALSE","FALSE",2,139,0,0.1,0,"Spring","Short","2"
0,0,0,0,3,26,0.066666667,0.133333333,0,0,"May","3","3","1","3","Returning_Visitor","FALSE","FALSE",3,26,0,0.066666666,0,"Spring","Short","4"
0,0,0,0,9,1331,0.022222222,0.044444444,0,0.6,"May","2","2","3","1","Returning_Visitor","FALSE","FALSE",9,1331,0,0.022222222,0,"Spring","Long","2"
8,228.5,0,0,5,64.5,0,0.028571429,0,0,"May","1","2","3","5","New_Visitor","TRUE","FALSE",13,293,0,0.028571429,0,"Spring","Short","4"
10,268.1666667,0,0,148,4010.064286,0.017088608,0.033122363,5.782988246,0.4,"May","2","2","1","4","Returning_Visitor","FALSE","FALSE",158,4278.2309527,0.0366011914303798,0.016033755,5.49589204942607,"Spring","Very Long","1"
0,0,0,0,32,2759.633333,0.027083333,0.038541667,0,0,"May","3","2","3","2","Returning_Visitor","FALSE","FALSE",32,2759.633333,0,0.011458334,0,"Spring","Long","4"
0,0,0,0,8,215,0.0625,0.058333333,0,1,"May","2","5","7","6","Returning_Visitor","TRUE","FALSE",8,215,0,-0.004166667,0,"Spring","Short","2"
0,0,0,0,8,72.5,0.025,0.0375,0,0,"May","3","2","1","4","Returning_Visitor","FALSE","FALSE",8,72.5,0,0.0125,0,"Spring","Short","4"
1,54,0,0,31,2543.5,0,0.006666667,0,0,"May","2","2","5","2","Returning_Visitor","FALSE","FALSE",32,2597.5,0,0.006666667,0,"Spring","Long","4"
0,0,0,0,3,16,0,0.066666667,0,0.6,"May","2","2","5","1","Returning_Visitor","FALSE","FALSE",3,16,0,0.066666667,0,"Spring","Short","2"
7,147.7907692,2,236,28,1246.124103,0.006666667,0.021453423,11.284275,0,"May","3","2","1","3","Returning_Visitor","TRUE","FALSE",37,1629.9148722,0.304980405405405,0.014786756,10.9685740803281,"Spring","Long","4"
4,141.7619048,0,0,20,850.0357143,0.025,0.041666667,0,0,"May","2","2","6","4","Returning_Visitor","FALSE","FALSE",24,991.7976191,0,0.016666667,0,"Spring","Medium","4"
0,0,0,0,30,849.75,0.077419355,0.112903226,0,0.8,"May","2","2","3","20","Returning_Visitor","FALSE","FALSE",30,849.75,0,0.035483871,0,"Spring","Medium","2"
0,0,0,0,28,385.5,0.087356322,0.106206897,0,0.8,"May","3","2","5","3","Returning_Visitor","FALSE","FALSE",28,385.5,0,0.018850575,0,"Spring","Medium","2"
11,82.23484848,0,0,440,9951.869139,0.00185022,0.01009842,1.558381388,1,"May","2","2","1","20","Returning_Visitor","TRUE","FALSE",451,10034.10398748,0.00345539110421286,0.0082482,1.53978996707536,"Spring","Very Long","1"
0,0,0,0,22,584.5,0.009090909,0.036363636,0,0,"May","4","1","9","4","Returning_Visitor","FALSE","FALSE",22,584.5,0,0.027272727,0,"Spring","Medium","4"
0,0,0,0,10,1038.333333,0,0.008333333,0,0.6,"May","2","2","4","1","Returning_Visitor","FALSE","FALSE",10,1038.333333,0,0.008333333,0,"Spring","Long","2"
0,0,0,0,19,741.8333333,0,0.019298246,0,0,"May","2","2","1","4","Returning_Visitor","FALSE","FALSE",19,741.8333333,0,0.019298246,0,"Spring","Medium","4"
7,213.4333333,0,0,15,253.5541667,0,0.0125,0,0,"May","1","1","1","4","Returning_Visitor","TRUE","FALSE",22,466.9875,0,0.0125,0,"Spring","Medium","4"
5,176,0,0,15,537.2,0.011764706,0.023529412,27.664,0.6,"May","2","2","2","6","Returning_Visitor","FALSE","TRUE",20,713.2,1.3832,0.011764706,26.6952813744724,"Spring","Medium","2"
5,454,1,17,29,1514.6,0.022222222,0.029112554,0,0,"May","3","2","1","6","Returning_Visitor","FALSE","FALSE",35,1985.6,0,0.006890332,0,"Spring","Long","4"
16,313.8666667,3,153.5,156,3899.001328,0.000170068,0.011252929,1.534835979,0,"May","2","2","2","4","Returning_Visitor","FALSE","FALSE",175,4366.3679947,0.00877049130857143,0.011082861,1.5173064895289,"Spring","Very Long","1"
3,25.2,0,0,54,2008.807143,0.014423077,0.0136723,0,0,"May","3","2","4","13","Returning_Visitor","FALSE","FALSE",57,2034.007143,0,-0.000750776999999999,0,"Spring","Long","4"
3,152,0,0,9,117,0,0.016666667,0,0,"May","2","2","1","5","New_Visitor","TRUE","FALSE",12,269,0,0.016666667,0,"Spring","Short","4"
0,0,0,0,59,1889.7,0.005747126,0.014203612,0,0.6,"May","2","2","1","3","Returning_Visitor","FALSE","FALSE",59,1889.7,0,0.008456486,0,"Spring","Long","2"
0,0,0,0,6,106,0.04,0.08,0,0,"May","3","2","1","3","Returning_Visitor","FALSE","FALSE",6,106,0,0.04,0,"Spring","Short","4"
0,0,0,0,19,725.3333333,0.010526316,0.023157895,0,0,"May","2","2","3","4","Returning_Visitor","FALSE","FALSE",19,725.3333333,0,0.012631579,0,"Spring","Medium","4"
1,40.25,0,0,19,501.7666667,0,0.010526316,0,0,"May","2","2","1","4","Returning_Visitor","FALSE","FALSE",20,542.0166667,0,0.010526316,0,"Spring","Medium","4"
3,39.5,2,51,33,814.5,0.006060606,0.01969697,0,0.8,"May","2","2","4","1","Returning_Visitor","FALSE","FALSE",38,905,0,0.013636364,0,"Spring","Medium","2"
1,31,2,515,4,718.6666667,0,0.008333333,0,0,"May","2","2","6","6","Returning_Visitor","FALSE","FALSE",7,1264.6666667,0,0.008333333,0,"Spring","Long","4"
0,0,0,0,4,25,0,0.1,0,0,"May","2","2","3","3","Returning_Visitor","FALSE","FALSE",4,25,0,0.1,0,"Spring","Short","4"
0,0,0,0,16,450.8333333,0.04375,0.06875,0,0,"May","2","2","2","1","Returning_Visitor","FALSE","FALSE",16,450.8333333,0,0.025,0,"Spring","Medium","4"
0,0,0,0,3,0,0.2,0.2,0,0.6,"May","2","2","6","3","Returning_Visitor","FALSE","FALSE",3,0,0,0,0,"Spring","Zero","3"
